titleType,originalTitle,genres,runtimeMinutes,startYear,isAdult,averageRating,region,actor,actress,director,producer
movie,Confessione di un commissario di polizia al procuratore della repubblica,"Crime,Drama",101.0,1971.0,0,7.2,IE,"Martin Balsam, Claudio Gora, Franco Nero",Marilù Tolo,Damiano Damiani,"Mario Montanari, Bruno Turchetto"
movie,Il corsaro nero,"Action,Adventure,Comedy",99.0,1971.0,0,5.4,PH,"Terence Hill, George Martin","Diana Lorys, Silvia Monti",Lorenzo Gicca Palli,Gabriele Silvestri
movie,Dad's Army,"Comedy,War",95.0,1971.0,0,6.9,XWW,"Clive Dunn, John Laurie, John Le Mesurier, Arthur Lowe",,Norman Cohen,John R. Sloan
movie,De la part des copains,"Action,Crime,Drama",94.0,1970.0,0,5.8,XWW,"James Mason, Charles Bronson","Jill Ireland, Liv Ullmann",Terence Young,
movie,Les deux Anglaises et le continent,"Drama,Romance",130.0,1971.0,0,7.4,XWW,Jean-Pierre Léaud,"Kika Markham, Sylvia Marriott, Stacey Tendeter",François Truffaut,
movie,The Devils,"Biography,Drama,History",111.0,1971.0,0,7.8,CA,"Oliver Reed, Max Adrian, Dudley Sutton",Vanessa Redgrave,Ken Russell,Robert H. Solo
movie,Diamonds Are Forever,"Action,Adventure,Thriller",120.0,1971.0,0,6.6,CA,"Sean Connery, Charles Gray","Jill St. John, Lana Wood",Guy Hamilton,"Albert R. Broccoli, Harry Saltzman"
movie,Dirty Harry,"Action,Crime,Thriller",102.0,1971.0,0,7.7,CA,"Clint Eastwood, Harry Guardino, Andrew Robinson, Reni Santoni",,Don Siegel,
movie,'Doc',Western,96.0,1971.0,0,6.1,JP,"Stacy Keach, Michael Witney, Harris Yulin",Faye Dunaway,Frank Perry,
movie,Escape from the Planet of the Apes,"Action,Sci-Fi",98.0,1971.0,0,6.3,IE,"Roddy McDowall, Bradford Dillman","Kim Hunter, Natalie Trundy",Don Taylor,Arthur P. Jacobs
movie,Una farfalla con le ali insanguinate,"Mystery,Thriller",99.0,1971.0,0,6.4,XWW,"Helmut Berger, Giancarlo Sbragia, Silvano Tranquilli",Evelyn Stewart,Duccio Tessari,
movie,La folie des grandeurs,"Adventure,Comedy,History",108.0,1971.0,0,7.3,XWW,"Louis de Funès, Yves Montand","Alice Sapritch, Karin Schubert",Gérard Oury,
movie,The French Connection,"Action,Crime,Drama",104.0,1971.0,0,7.7,CA,"Gene Hackman, Roy Scheider, Tony Lo Bianco, Fernando Rey",,William Friedkin,Philip D'Antoni
movie,Fright,"Horror,Thriller",87.0,1971.0,0,5.8,CA,"Ian Bannen, John Gregson","Honor Blackman, Susan George",Peter Collinson,"Harry Fine, Michael Style"
movie,Get Carter,"Crime,Thriller",112.0,1971.0,0,7.4,CA,"Michael Caine, Ian Hendry, John Osborne",Britt Ekland,Mike Hodges,Michael Klinger
movie,Giornata nera per l'ariete,"Crime,Mystery,Thriller",92.0,1971.0,0,6.6,CA,"Wolfgang Preiss, Franco Nero","Silvia Monti, Ira von Fürstenberg",Luigi Bazzoni,Manolo Bolognini
movie,Giù la testa,"Drama,War,Western",157.0,1971.0,0,7.7,XWW,"James Coburn, Rod Steiger, Romolo Valli",Maria Monti,Sergio Leone,Fulvio Morsella
movie,The Go-Between,"Drama,Romance",116.0,1971.0,0,7.3,XWW,"Alan Bates, Michael Redgrave","Julie Christie, Margaret Leighton",Joseph Losey,"Norman Priggen, John Heyman"
movie,Gojira tai Hedora,"Action,Adventure,Animation",85.0,1971.0,0,6.0,XWW,"Hiroyuki Kawase, Toshio Shiba, Akira Yamauchi",Toshie Kimura,Yoshimitsu Banno,
movie,A Gunfight,"Romance,Western",89.0,1971.0,0,6.4,CA,"Kirk Douglas, Johnny Cash","Jane Alexander, Karen Black",Lamont Johnson,A. Ronald Lubin
movie,The Hired Hand,"Drama,Western",90.0,1971.0,0,7.0,CA,"Peter Fonda, Warren Oates, Robert Pratt",Verna Bloom,,William Hayward
movie,The Hunting Party,"Action,Drama,Western",111.0,1971.0,0,6.3,CA,"Gene Hackman, Oliver Reed, Simon Oakland",Candice Bergen,Don Medford,
movie,Händler der vier Jahreszeiten,Drama,88.0,1972.0,0,7.4,XWW,"Hans Hirschmüller, Klaus Löwitsch, Karl Scheydt","Irm Hermann, Andrea Schober, Hanna Schygulla",Rainer Werner Fassbinder,
movie,Jo,Comedy,85.0,1971.0,0,7.2,XWW,"Louis de Funès, Bernard Blier, Michel Galabru",Claude Gensac,Jean Girault,Léo L. Fuchs
movie,Johnny Got His Gun,"Drama,War",111.0,1971.0,0,7.9,CA,"Timothy Bottoms, Jason Robards","Kathy Fields, Marsha Hunt",Dalton Trumbo,Bruce Campbell
movie,Kidnapped,"Adventure,Drama",107.0,1971.0,0,6.2,CA,"Michael Caine, Trevor Howard, Lawrence Douglas",Vivien Heilbron,Delbert Mann,Frederick H. Brogger
movie,Klute,"Crime,Mystery,Thriller",114.0,1971.0,0,7.1,CA,"Donald Sutherland, Roy Scheider, Charles Cioffi",Jane Fonda,Alan J. Pakula,
movie,La figlia di Frankenstein,Horror,93.0,1971.0,0,5.0,IE,"Joseph Cotten, Paul Muller, Peter Whiteman",Rosalba Neri,"Mel Welles, Aureliano Luppi",
movie,Land des Schweigens und der Dunkelheit,Documentary,85.0,1971.0,0,7.9,XWW,"Rolf Illig, M. Baaske",,Werner Herzog,
movie,The Last Picture Show,Drama,118.0,1971.0,0,8.0,CA,"Jeff Bridges, Timothy Bottoms, Ben Johnson",Cybill Shepherd,Peter Bogdanovich,Stephen J. Friedman
movie,The Last Run,"Action,Crime,Drama",95.0,1971.0,0,6.4,CA,"George C. Scott, Tony Musante","Colleen Dewhurst, Trish Van Devere","John Huston, Richard Fleischer",Carter DeHaven
movie,Lawman,"Adventure,Western",99.0,1971.0,0,7.0,CA,"Burt Lancaster, Robert Duvall, Lee J. Cobb, Robert Ryan",,Michael Winner,
movie,Le Mans,"Action,Adventure,Drama",106.0,1971.0,0,6.8,JP,"Steve McQueen, Ronald Leigh-Hunt, Siegfried Rauch",Elga Andersen,Lee H. Katzin,Jack N. Reddish
movie,Let's Scare Jessica to Death,"Drama,Horror,Mystery",89.0,1971.0,0,6.4,CA,"Barton Heyman, Kevin O'Connor","Gretchen Corbett, Zohra Lampert",John D. Hancock,Charles B. Moss Jr.
movie,The Light at the Edge of the World,"Adventure,Drama,Fantasy",120.0,1971.0,0,6.1,CA,"Kirk Douglas, Yul Brynner, Jean-Claude Drouot",Samantha Eggar,Kevin Billington,
movie,Little Murders,Comedy,108.0,1971.0,0,7.0,CA,"Elliott Gould, Vincent Gardenia","Marcia Rodd, Elizabeth Wilson",Alan Arkin,Jack Brodsky
movie,Lo chiamavano Trinità...,"Comedy,Western",113.0,1970.0,0,7.5,XWW,"Terence Hill, Bud Spencer, Dan Sturkie, Steffen Zacharias",,Enzo Barboni,Italo Zingarelli
movie,Una lucertola con la pelle di donna,"Mystery,Thriller",104.0,1971.0,0,7.0,XWW,"Stanley Baker, Jean Sorel","Florinda Bolkan, Silvia Monti",Lucio Fulci,Edmondo Amati
movie,The Tragedy of Macbeth,"Biography,Drama,History",140.0,1971.0,0,7.4,GB,"Terence Bayler, Jon Finch, Martin Shaw",Francesca Annis,Roman Polanski,Andrew Braunsberg
movie,La corta notte delle bambole di vetro,"Horror,Mystery",97.0,1971.0,0,6.7,XWW,"Mario Adorf, Jean Sorel","Barbara Bach, Ingrid Thulin",Aldo Lado,Enzo Doria
movie,Man in the Wilderness,"Adventure,Drama,Western",104.0,1971.0,0,6.8,CA,"Richard Harris, John Huston, Percy Herbert, Henry Wilcoxon",,Richard C. Sarafian,Sandy Howard
movie,Les mariés de l'an deux,"Action,Adventure,Comedy",98.0,1971.0,0,6.6,XWW,"Jean-Paul Belmondo, Michel Auclair","Laura Antonelli, Marlène Jobert",Jean-Paul Rappeneau,Alain Poiré
movie,"Mary, Queen of Scots","Biography,Drama,History",128.0,1971.0,0,7.2,CA,"Timothy Dalton, Patrick McGoohan","Vanessa Redgrave, Glenda Jackson",Charles Jarrott,Hal B. Wallis
movie,Max et les ferrailleurs,"Crime,Drama,Romance",112.0,1971.0,0,7.3,XWW,"Alain Belart, Michel Piccoli","Romy Schneider, Danielle Durou",Claude Sautet,"Jean Bolvary, Raymond Danon, Roland Girard"
movie,McCabe & Mrs. Miller,"Drama,Western",120.0,1971.0,0,7.7,JP,"Warren Beatty, William Devane, Rene Auberjonois",Julie Christie,Robert Altman,"Mitchell Brower, David Foster"
movie,Melody,"Comedy,Drama,Romance",103.0,1971.0,0,7.6,IE,"Colin Barrie, Mark Lester, Jack Wild",Tracy Hyde,Waris Hussein,David Puttnam
movie,Minnie and Moskowitz,"Comedy,Drama,Romance",114.0,1971.0,0,7.3,XWW,"Seymour Cassel, Val Avery, Timothy Carey",Gena Rowlands,John Cassavetes,Al Ruban
movie,Morte a Venezia,Drama,130.0,1971.0,0,7.4,IE,"Dirk Bogarde, Mark Burns, Romolo Valli",Nora Ricci,Luchino Visconti,
movie,La morte cammina con i tacchi alti,"Mystery,Thriller",108.0,1971.0,0,6.5,HK,"Simón Andreu, Carlo Gentili, Frank Wolff",Nieves Navarro,Luciano Ercoli,Alberto Pugliese
movie,Murphy's War,"Drama,War",107.0,1971.0,0,6.8,CA,"Peter O'Toole, Horst Janson, Philippe Noiret",Siân Phillips,Peter Yates,Michael Deeley
movie,Még kér a nép,"Drama,Musical,War",87.0,1972.0,0,6.9,XWW,,"Gyöngyi Bürös, Erzsi Cserhalmi, Mari Csomós, Andrea Drahota",Miklós Jancsó,
movie,Nicholas and Alexandra,"Biography,Drama,History",183.0,1971.0,0,7.2,CA,"Michael Jayston, Roderic Noble","Ania Marson, Janet Suzman",Franklin J. Schaffner,Sam Spiegel
movie,La noche del terror ciego,Horror,101.0,1972.0,0,6.2,CA,"César Burner, José Thelman","María Elena Arpón, Lone Fleming",Amando de Ossorio,
movie,Ofitsery,"Drama,Romance,War",96.0,1971.0,0,7.7,XWW,"Andrei Anisimov, Vasiliy Lanovoy, Georgiy Yumatov",Alina Pokrovskaya,Vladimir Rogovoy,"Igor Lopatonok, Georgiy Fedyanin"
movie,Olsen-banden i Jylland,"Comedy,Crime,Family",101.0,1971.0,0,7.1,XWW,"Poul Bundgaard, Morten Grunwald, Ove Sprogøe",Kirsten Walther,Erik Balling,Bo Christensen
movie,The Omega Man,"Action,Drama,Sci-Fi",98.0,1971.0,0,6.5,CA,"Charlton Heston, Anthony Zerbe, Paul Koslo",Rosalind Cash,Boris Sagal,Walter Seltzer
movie,The Organization,"Action,Crime,Drama",106.0,1971.0,0,6.0,CA,"Sidney Poitier, Gerald S. O'Loughlin","Barbara McNair, Sheree North",Don Medford,Walter Mirisch
movie,Wake in Fright,"Drama,Thriller",109.0,1971.0,0,7.7,AU,"Donald Pleasence, Gary Bond, Chips Rafferty",Sylvia Kay,Ted Kotcheff,George Willoughby
movie,Pakeezah,"Drama,Musical,Romance",147.0,1972.0,0,7.3,IN,"Ashok Kumar, Raaj Kumar","Meena Kumari, Veena",Kamal Amrohi,
movie,La plus longue nuit du diable,"Fantasy,Horror",95.0,1971.0,0,5.9,XWW,"Daniel Emilfork, Lucien Raimbourg, Jean Servais",Erika Blanc,Jean Brismée,Zeljko Kunkera
movie,Pretty Maids All in a Row,"Comedy,Crime,Mystery",91.0,1971.0,0,6.2,CA,"Rock Hudson, Telly Savalas, John David Carson",Angie Dickinson,Roger Vadim,
movie,Proverka na dorogakh,"Drama,War",96.0,1986.0,0,7.9,XWW,"Oleg Borisov, Rolan Bykov, Anatoliy Solonitsyn, Vladimir Zamanskiy",,Aleksey German,
movie,I racconti di Canterbury,"Comedy,Drama,History",111.0,1972.0,0,6.5,XWW,"Franco Citti, Ninetto Davoli, Hugh Griffith",Laura Betti,Pier Paolo Pasolini,Alberto Grimaldi
movie,Raid on Rommel,"Drama,War",99.0,1971.0,0,5.6,CA,"Richard Burton, Wolfgang Preiss, John Colicos, Clinton Greyn",,Henry Hathaway,Harry Tatelman
movie,Ecologia del delitto,"Horror,Mystery,Thriller",84.0,1971.0,0,6.6,XWW,"Claudio Camaso, Luigi Pistilli","Claudine Auger, Anna Maria Rosati",Mario Bava,
movie,È tornato Sabata... hai chiuso un'altra volta!,Western,100.0,1971.0,0,5.7,CA,"Lee Van Cleef, Giampiero Albertini, Ignazio Spalla, Reiner Schöne",,Gianfranco Parolini,Alberto Grimaldi
movie,Les lèvres rouges,Horror,87.0,1971.0,0,6.6,XWW,John Karlen,"Danielle Ouimet, Andrea Rau, Delphine Seyrig",Harry Kümel,"Paul Collet, Henry Lange"
movie,Sette orchidee macchiate di rosso,"Mystery,Thriller",92.0,1972.0,0,6.4,XWW,"Antonio Sabato, Pier Paolo Capponi","Rossella Falk, Uschi Glas",Umberto Lenzi,Lamberto Palmieri
movie,Sacco e Vanzetti,"Biography,Crime,Drama",125.0,1971.0,0,7.8,XWW,"Gian Maria Volontè, Cyril Cusack, Riccardo Cucciolla",Rosanna Fratello,Giuliano Montaldo,"Arrigo Colombo, Giorgio Papi"
movie,La semana del asesino,"Crime,Drama,Thriller",94.0,1972.0,0,6.2,XWW,"Charly Bravo, Vicente Parra, Eusebio Poncela",Emma Cohen,Eloy de la Iglesia,
movie,Shaft,"Action,Crime,Thriller",100.0,1971.0,0,6.6,CA,"Charles Cioffi, Moses Gunn, Richard Roundtree, Christopher St. John",,Gordon Parks,Joel Freeman
movie,Shoot Out,Western,95.0,1971.0,0,6.2,CA,"Gregory Peck, Robert F. Lyons","Patricia Quinn, Susan Tyrrell",Henry Hathaway,Hal B. Wallis
movie,Silent Running,"Drama,Sci-Fi",89.0,1972.0,0,6.7,CA,"Bruce Dern, Jesse Vint, Cliff Potts, Ron Rifkin",,Douglas Trumbull,Michael Gruskoff
movie,Skin Game,"Comedy,Romance,Western",102.0,1971.0,0,7.0,IE,"James Garner, Louis Gossett Jr.","Susan Clark, Brenda Sykes","Paul Bogart, Gordon Douglas",Harry Keller
movie,Soleil rouge,"Action,Western",112.0,1971.0,0,6.9,XWW,"Charles Bronson, Alain Delon, Toshirô Mifune",Ursula Andress,Terence Young,
movie,Quelqu'un derrière la porte,"Crime,Drama",97.0,1971.0,0,6.1,IE,"Charles Bronson, Anthony Perkins, Henri Garcin",Jill Ireland,Nicolas Gessner,"Raymond Danon, Maurice Jacquin"
movie,Sometimes a Great Notion,"Action,Adventure,Drama",114.0,1971.0,0,7.0,CA,"Henry Fonda, Paul Newman, Michael Sarrazin",Lee Remick,,John Foreman
movie,Le souffle au coeur,"Comedy,Drama",118.0,1971.0,0,7.7,IE,"Michael Lonsdale, Daniel Gélin, Benoît Ferreux",Lea Massari,Louis Malle,"Vincent Malle, Claude Nedjar"
movie,Straw Dogs,"Crime,Drama,Thriller",113.0,1971.0,0,7.5,CA,"Dustin Hoffman, T.P. McKenna, Peter Vaughan",Susan George,Sam Peckinpah,Daniel Melnick
movie,Summer of '42,"Comedy,Drama,Romance",104.0,1971.0,0,7.3,US,"Oliver Conant, Gary Grimes, Jerry Houser",Jennifer O'Neill,Robert Mulligan,Richard Roth
movie,Sunday Bloody Sunday,Drama,110.0,1971.0,0,7.1,BE,"Peter Finch, Murray Head","Peggy Ashcroft, Glenda Jackson",John Schlesinger,Joseph Janni
movie,Support Your Local Gunfighter,"Comedy,Romance,Western",91.0,1971.0,0,6.9,CA,"Jack Elam, James Garner, Harry Morgan",Suzanne Pleshette,Burt Kennedy,Bill Finnegan
movie,Tang shan da xiong,"Action,Crime,Drama",100.0,1971.0,0,7.1,HK,"Bruce Lee, James Tien","Marilyn Bautista, Maria Yi","Chia-Hsiang Wu, Wei Lo",Raymond Chow
movie,They Might Be Giants,"Comedy,Mystery,Romance",98.0,1971.0,0,6.8,CA,"George C. Scott, Jack Gilford, Lester Rawlins",Joanne Woodward,Anthony Harvey,John Foreman
movie,El Topo,"Drama,Western",125.0,1970.0,0,7.5,XWW,"Alfonso Arau, Alejandro Jodorowsky, Brontis Jodorowsky, José Legarreta",,,
movie,Trzecia czesc nocy,"Drama,Horror,War",105.0,1971.0,0,7.4,XWW,"Jerzy Golinski, Jan Nowicki, Leszek Teleszynski",Malgorzata Braunek,Andrzej Zulawski,
movie,Un flic,"Crime,Thriller",98.0,1972.0,0,7.1,XWW,"Richard Crenna, Alain Delon, Riccardo Cucciolla",Catherine Deneuve,Jean-Pierre Melville,Robert Dorfmann
movie,Utvandrarna,"Drama,History",191.0,1971.0,0,8.0,XWW,"Max von Sydow, Eddie Axberg, Sven-Olof Bern",Liv Ullmann,Jan Troell,
movie,Valdez Is Coming,Western,90.0,1971.0,0,6.8,CA,"Burt Lancaster, Jon Cypher, Frank Silvera",Susan Clark,Edwin Sherin,Ira Steiner
movie,Vanishing Point,"Action,Crime,Thriller",99.0,1971.0,0,7.2,CA,"Cleavon Little, Dean Jagger, Barry Newman",Charlotte Rampling,Richard C. Sarafian,Norman Spencer
movie,Requiem pour un vampire,Horror,95.0,1971.0,0,5.5,CA,"Michel Delesalle, Philippe Gasté","Marie-Pierre Castel, Mireille Dargent, Louise Dhour, Dominique",Jean Rollin,
movie,Villain,"Crime,Drama,Thriller",98.0,1971.0,0,6.6,CA,"Richard Burton, Nigel Davenport, Ian McShane, Donald Sinden",,Michael Tuchner,Jay Kanter
movie,W.R. - Misterije organizma,"Comedy,Drama,Fantasy",84.0,1971.0,0,6.9,XWW,"Tuli Kupferberg, Ivica Vidovic","Milena Dravic, Jagoda Kaloper",Dusan Makavejev,
movie,Warnung vor einer heiligen Nutte,"Comedy,Drama",103.0,1971.0,0,6.9,XWW,"Marquard Bohm, Lou Castel, Eddie Constantine",Hanna Schygulla,Rainer Werner Fassbinder,
movie,When Eight Bells Toll,"Action,Adventure,Crime",94.0,1971.0,0,6.0,XWW,"Anthony Hopkins, Jack Hawkins, Robert Morley",Nathalie Delon,Etienne Périer,Elliott Kastner
movie,Wild Rovers,Western,136.0,1971.0,0,6.5,CA,"William Holden, Karl Malden, Ryan O'Neal",Lynn Carlin,Blake Edwards,Ken Wales
movie,Willy Wonka & the Chocolate Factory,"Family,Fantasy,Musical",100.0,1971.0,0,7.8,CA,"Gene Wilder, Jack Albertson, Roy Kinnear, Peter Ostrum",,Mel Stuart,"Stan Margulies, David L. Wolper"
movie,Diao shou guai zhao,"Action,Comedy,Drama",80.0,1973.0,0,5.3,HK,"Jackie Chan, Hung Lieh Chen, Dean Shek, Siu Tin Yuen",,"Hai-Feng Wei, Mu Chu",Liang-Kuan Li
movie,$,"Comedy,Crime,Drama",121.0,1971.0,0,6.3,JP,"Warren Beatty, Gert Fröbe, Robert Webber",Goldie Hawn,Richard Brooks,M.J. Frankovich
movie,Continuavano a chiamarlo Trinità,"Comedy,Western",117.0,1971.0,0,7.3,PH,"Terence Hill, Bud Spencer, Enzo Tarascio",Yanti Somer,Enzo Barboni,Italo Zingarelli
movie,A zori zdes tikhie,"Drama,History,War",188.0,1972.0,0,8.2,XWW,Andrey Martynov,"Irina Dolganova, Elena Drapeko, Ekaterina Markova",Stanislav Rostotskiy,
movie,Across 110th Street,"Action,Crime,Drama",102.0,1972.0,0,7.0,CA,"Anthony Quinn, Yaphet Kotto, Robinson Frank Adu, Anthony Franciosa",,Barry Shear,"Fouad Said, Ralph B. Serpe"
movie,"Aguirre, der Zorn Gottes","Action,Adventure,Biography",95.0,1972.0,0,8.0,XWW,"Klaus Kinski, Del Negro, Ruy Guerra",Helena Rojo,Werner Herzog,Hans Prescher
movie,L'amour l'après-midi,"Comedy,Drama,Romance",97.0,1972.0,0,7.7,XWW,"Daniel Ceccaldi, Bernard Verley","Françoise Verley, Zouzou",Éric Rohmer,"Pierre Cottrell, Barbet Schroeder"
movie,Ana y los lobos,Drama,100.0,1973.0,0,7.5,XWW,"Fernando Fernán Gómez, José María Prada, José Vivó",Geraldine Chaplin,Carlos Saura,Elías Querejeta
movie,The Assassination of Trotsky,"Biography,Drama,History",103.0,1972.0,0,5.8,PH,"Richard Burton, Alain Delon","Romy Schneider, Valentina Cortese",Joseph Losey,Norman Priggen
movie,Asylum,Horror,88.0,1972.0,0,6.5,CA,"Peter Cushing, Richard Todd","Barbara Parkins, Sylvia Syms",Roy Ward Baker,"Max Rosenberg, Milton Subotsky"
movie,El ataque de los muertos sin ojos,Horror,91.0,1973.0,0,6.0,CA,"Frank Braña, Tony Kendall, Fernando Sancho",Esperanza Roy,Amando de Ossorio,Ramón Plana
movie,Bad Company,"Adventure,Drama,Western",93.0,1972.0,0,7.0,CA,"Jeff Bridges, Barry Brown, Jim Davis, David Huddleston",,Robert Benton,Stanley R. Jaffe
movie,Bawarchi,"Comedy,Drama,Family",130.0,1972.0,0,8.0,IN,"Rajesh Khanna, Harindranath Chattopadhyay","Jaya Bachchan, Usha Kiran",Hrishikesh Mukherjee,N.C. Sippy
movie,Beware! The Blob,"Comedy,Horror,Sci-Fi",91.0,1972.0,0,4.1,IE,"Richard Stahl, Robert Walker Jr., Richard Webb",Gwynne Gilford,Larry Hagman,
movie,The Big Bird Cage,"Action,Crime,Drama",88.0,1972.0,0,6.0,JM,,"Pam Grier, Teda Bracci, Anitra Ford, Candice Roman",Jack Hill,"Cirio H. Santiago, Jane Schaffer"
movie,Die bitteren Tränen der Petra von Kant,"Drama,Romance",124.0,1972.0,0,7.7,XWW,,"Margit Carstensen, Eva Mattes, Katrin Schaake, Hanna Schygulla",Rainer Werner Fassbinder,Michael Fengler
movie,Black Mama White Mama,"Crime,Drama,Thriller",87.0,1973.0,0,5.6,IE,Sid Haig,"Pam Grier, Lynn Borden, Margaret Markov",Eddie Romero,John Ashley
movie,Blacula,"Fantasy,Horror,Romance",93.0,1972.0,0,5.6,CA,"William Marshall, Thalmus Rasulala","Vonetta McGee, Denise Nicholas",William Crain,Joseph T. Naar
movie,Boxcar Bertha,"Crime,Drama,Romance",88.0,1972.0,0,6.0,CA,"David Carradine, Bernie Casey, Barry Primus",Barbara Hershey,Martin Scorsese,Roger Corman
movie,Buck and the Preacher,"Adventure,Drama,Western",102.0,1972.0,0,6.5,JP,"Harry Belafonte, Sidney Poitier, Cameron Mitchell",Ruby Dee,Joseph Sargent,Joel Glickman
movie,The Carey Treatment,"Crime,Mystery,Thriller",101.0,1972.0,0,6.2,CA,"James Coburn, Pat Hingle","Skye Aubrey, Jennifer O'Neill",Blake Edwards,William Belasco
movie,The Valachi Papers,"Crime,Drama",110.0,1972.0,0,6.5,CA,"Charles Bronson, Walter Chiari, Lino Ventura",Jill Ireland,Terence Young,Dino De Laurentiis
movie,Le casse,"Action,Crime,Thriller",120.0,1971.0,0,6.7,CA,"Jean-Paul Belmondo, Omar Sharif, Robert Hossein",Dyan Cannon,Henri Verneuil,
movie,Le charme discret de la bourgeoisie,Comedy,102.0,1972.0,0,7.9,XWW,"Paul Frankeur, Fernando Rey","Bulle Ogier, Delphine Seyrig",Luis Buñuel,Serge Silberman
movie,Chi l'ha vista morire?,"Mystery,Thriller",90.0,1972.0,0,6.5,XWW,"Adolfo Celi, George Lazenby","Dominique Boschero, Anita Strindberg",Aldo Lado,Enzo Doria
movie,Cisco Pike,Drama,95.0,1972.0,0,6.5,CA,"Gene Hackman, Kris Kristofferson, Harry Dean Stanton",Karen Black,Bill Norton,Gerald Ayres
movie,Conquest of the Planet of the Apes,"Action,Sci-Fi",88.0,1972.0,0,6.1,CA,"Roddy McDowall, Ricardo Montalban, Don Murray",Natalie Trundy,J. Lee Thompson,Arthur P. Jacobs
movie,La morte negli occhi del gatto,"Horror,Mystery,Thriller",95.0,1973.0,0,5.9,XWW,"Hiram Keller, Venantino Venantini","Jane Birkin, Françoise Christophe",Antonio Margheriti,Luigi Nannerini
movie,Cosa avete fatto a Solange?,"Horror,Mystery,Thriller",107.0,1972.0,0,7.0,XWW,"Joachim Fuchsberger, Fabio Testi","Karin Baal, Cristina Galbó",Massimo Dallamano,"Fulvio Lucisano, Leo Pescarolo"
movie,The Cowboys,"Adventure,Drama,Western",134.0,1972.0,0,7.4,CA,"John Wayne, Bruce Dern, Roscoe Lee Browne",Colleen Dewhurst,Mark Rydell,
movie,The Creeping Flesh,"Horror,Sci-Fi",92.0,1973.0,0,6.3,CA,"Christopher Lee, Peter Cushing, George Benson",Lorna Heilbron,Freddie Francis,Michael P. Redbourn
movie,César et Rosalie,"Drama,Romance",111.0,1972.0,0,7.4,XWW,"Sami Frey, Bernard Le Coq, Yves Montand",Romy Schneider,Claude Sautet,Michelle de Broca
movie,Dead of Night,"Drama,Horror,Thriller",88.0,1974.0,0,6.7,BE,"Richard Backus, Henderson Forsythe, John Marley",Lynn Carlin,Bob Clark,"Peter James, John Trent"
movie,Deliverance,"Adventure,Drama,Thriller",109.0,1972.0,0,7.7,CA,"Burt Reynolds, Jon Voight, Ned Beatty, Ronny Cox",,John Boorman,
movie,Dr. Phibes Rises Again,"Comedy,Horror",89.0,1972.0,0,6.4,CA,"Vincent Price, Robert Quarry, Hugh Griffith",Valli Kemp,Robert Fuest,Louis M. Heyward
movie,Dracula A.D. 1972,Horror,96.0,1972.0,0,6.0,XWW,"Christopher Lee, Peter Cushing, Christopher Neame",Stephanie Beacham,Alan Gibson,Josephine Douglas
movie,Dzhentlmeny udachi,"Comedy,Crime,Drama",88.0,1971.0,0,8.5,XWW,"Saveliy Kramarov, Evgeniy Leonov, Radner Muratov, Georgiy Vitsin",,Aleksandr Sery,
movie,E poi lo chiamarono il magnifico,"Action,Comedy,Western",125.0,1972.0,0,6.7,CA,"Terence Hill, Dominic Barto, Gregory Walcott",Yanti Somer,Enzo Barboni,Alberto Grimaldi
movie,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,Drama,100.0,1972.0,0,7.5,BE,,"Judith Lowry, Nell Potts, Roberta Wallach, Joanne Woodward",Paul Newman,
movie,Si può fare... amigo,"Comedy,Western",109.0,1972.0,0,5.9,CA,"Jack Palance, Renato Cestiè, Francisco Rabal, Bud Spencer",,Maurizio Lucidi,Jacques Roitfeld
movie,Fear Is the Key,"Action,Crime,Drama",103.0,1972.0,0,6.3,CA,"John Vernon, Barry Newman, Dolph Sweet",Suzy Kendall,Michael Tuchner,"Jay Kanter, Alan Ladd Jr."
movie,Flesh Gordon,"Comedy,Sci-Fi",78.0,1974.0,0,4.7,JP,"Joseph Hudgins, William Dennis Hunt, Jason Williams",Suzanne Fields,"Michael Benveniste, Howard Ziehm",Bill Osco
